id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2069917,1 Bdrm N. Beacon Hill Apt-East Unit,8284327,Anna,Beacon Hill,North Beacon Hill,47.57325,-122.3074,Entire home/apt,89,30,100,12/1/2024,0.83,1,365,2,STR-OPLI-19-002965
2118253,UW Spacious & Elegant 5 guests OK,3074414,Melissa,University District,University District,47.66789,-122.3008,Entire home/apt,128,30,35,9/6/2021,0.27,129,179,0,
2150760,Seward Park Cottage,10977007,Michelle,Seward Park,Seward Park,47.55264,-122.27113,Entire home/apt,108,2,231,10/13/2024,1.76,1,89,14,STR-OPLI-20-001164
2197168,Adorable Cottage near Light Rail,11206862,Tammi,Beacon Hill,North Beacon Hill,47.57882,-122.30842,Entire home/apt,139,30,174,10/25/2024,1.31,1,243,2,STR-OPLI-19-003105
2215336,2 bed Greenlake Apt- block from lake. Pets.,11299221,Kelly,Other neighborhoods,Green Lake,47.67334,-122.33451,Entire home/apt,156,2,200,12/1/2024,1.58,4,184,23,STR-OPLI-19-002778
2267862,Ballard Modern Studio,11580391,Shawn,Ballard,West Woodland,47.66577,-122.36659,Entire home/apt,135,30,57,9/29/2024,0.55,1,171,12,STR-OPLI-19-002461
2297917,Carkeek Retreat,11737076,Donna,Other neighborhoods,Broadview,47.70914,-122.36338,Entire home/apt,100,1,195,11/17/2024,1.48,1,307,22,STR-OPLI-19-002074
2298775,Secluded Setting in North Seattle B,225830,Lee & Steve,Northgate,Maple Leaf,47.69968,-122.30691,Private room,60,10,96,5/24/2024,0.74,1,3,3,STR-OPLI-19-002399
2362078,Casa Roja,6122597,Aaron,Beacon Hill,North Beacon Hill,47.58791337808578,-122.3103562,Private room,94,1,9,12/16/2024,3.38,1,151,9,STR-OPLI-24-001621
2391699,Hidden Artistic GEM very close to BEST of Seattle,1123549,Sandy,Other neighborhoods,Fremont,47.65401,-122.34515,Private room,62,2,656,12/1/2024,5.1,2,55,50,STR-OPLI-19-002184
2396734,"Modern 2 bdrm, 2 Lofts apt, 50A EV charger, prkng.",4384828,Monique,Ballard,Adams,47.67529297,-122.3888168,Entire home/apt,148,30,177,12/2/2024,1.35,2,246,25,STR-OPLI-19-002571
2446384,Ravenna Daylight Basement Suite,12509177,Susan And Joel,Other neighborhoods,Ravenna,47.6824,-122.30303,Private room,70,1,285,12/15/2024,2.78,1,273,66,STR-OPLI-19-000794
2471659,"Charming, split-level 1BD retreat",2824920,Ann Catherine,Rainier Valley,Columbia City,47.55217,-122.28502,Entire home/apt,89,2,492,12/14/2024,3.9,1,344,35,STR-OPLI-20-000386
2481189,City-Centric Queen Anne Getaway,12693172,Catalin Petru P,Queen Anne,East Queen Anne,47.63757,-122.34593,Entire home/apt,176,2,197,12/17/2024,1.5,1,303,71,STR-OPLI-23-000906
2486612,"Quiet Second Floor ""Zen"" Apartment",6433045,Joseph,Beacon Hill,North Beacon Hill,47.5739,-122.30978,Entire home/apt,90,2,381,11/24/2024,2.9,1,250,21,STR-OPLI-19-000751
2522091,Apartment Ocean and Mountain Views,12913415,Michelle,West Seattle,North Admiral,47.587074,-122.393158,Entire home/apt,138,3,213,12/13/2024,1.63,2,313,21,STR-OPLI-19-001727
2536507,Alki Beach Studio Oasis Quiet Escape & Sweeping Ocean Views,5570855,Marian,West Seattle,North Admiral,47.58378,-122.39909,Entire home/apt,128,2,609,12/8/2024,4.66,2,349,40,STR-OPLI-19-001306
2578855,Cozy Suite in Even Cozier Location!,5507715,Stefanie Anita,Other neighborhoods,Greenwood,47.68469,-122.35214,Entire home/apt,114,3,443,11/26/2024,3.4,1,256,32,STR-OPLI-19-000012
2612399,Studio Loft Garden Cottage,4485958,Phil And Andrea,Central Area,Madrona,47.60929,-122.29554,Entire home/apt,99,5,550,12/8/2024,4.26,2,70,52,STR-OPLI-19-000461
2614238,Mid Century Lakefront Condo,13386991,Kelly,Central Area,Leschi,47.59676,-122.28667,Entire home/apt,,30,17,10/13/2024,0.13,1,6,4,
2614387,"Artistic Hidden GEM very Close to Best of 
Seattle",1123549,Sandy,Other neighborhoods,Fremont,47.6551,-122.34316,Private room,64,2,711,12/8/2024,5.44,2,120,49,STR-OPLI-19-002184
2620429,"Private, Downtown Convention Center 2BR 2BA",30832,Siena C.C.,Downtown,First Hill,47.61165,-122.32899,Entire home/apt,148,3,505,11/17/2024,3.91,7,250,29,STR-OPLI-22-000016
2670365,Light-Filled Room in 1908 Victorian in Hip Capitol Hill,13669439,Matthew,Capitol Hill,Stevens,47.63193,-122.30955,Private room,79,30,277,8/3/2024,2.37,2,200,2,STR-OPLI-19-001123
2692126,"Queen Anne Apt near Climate Pledge, SLU, Downtown",106972,Kelly,Queen Anne,East Queen Anne,47.63007,-122.34499,Entire home/apt,93,3,326,11/25/2024,2.58,4,100,31,STR-OPLI-21-000558
2693672,[Brand New Renovation] Space Needle Condo,13786062,Lucy,Downtown,Belltown,47.61855,-122.34512,Entire home/apt,115,5,253,12/15/2024,1.95,2,59,30,STR-OPLI-19-001626
2693700,Fremont Urban Oasis,13786376,Manuela,Other neighborhoods,Fremont,47.65456,-122.3594,Entire home/apt,100,1,671,12/8/2024,5.22,1,345,70,STR-OPLI-19-001716
2710274,South Room in Cozy Charming 1905 Cottage,10392662,Sheryl,Other neighborhoods,Wallingford,47.65924,-122.33191,Private room,71,30,190,8/31/2023,1.46,2,89,0,STR-OPLI-23-000939
2727808,Fremont Cozy Cottage,13959773,Rose Michelle,Other neighborhoods,Fremont,47.65856,-122.35146,Entire home/apt,95,14,214,4/3/2020,1.65,1,316,0,STR-OPLI-19-002117
2731253,The Pad,601600,Hal,Other neighborhoods,Fremont,47.65361,-122.34931,Entire home/apt,149,3,352,10/19/2024,2.71,2,359,20,STR-OPLI-19-000772
2760312,The Roost Suite -  Stylish Comfort w/ Shared Gym,14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65412,-122.35262,Entire home/apt,141,2,468,10/25/2024,3.63,4,82,19,STR-OPLI-19-001250
2762241,High End Phinney Apartment,14127360,Anne,Other neighborhoods,Phinney Ridge,47.67279,-122.35926,Entire home/apt,125,30,53,7/24/2024,0.42,1,179,3,STR-OPLI-23-000451
2809796,Garden Cottage near beach/downtown,14372052,Kathleen,Delridge,North Delridge,47.56628,-122.36652,Entire home/apt,105,2,424,12/7/2024,3.3,1,345,47,STR-OPLI-19-002024
2830174,"Fun, Cozy Seattle Launchpad",3381463,Katrina,Central Area,Atlantic,47.59485,-122.3095,Private room,71,30,29,5/29/2016,0.22,1,83,0,
2847177,Fast internet short walk to UW (209),3074414,Melissa,University District,University District,47.66315,-122.31348,Entire home/apt,93,30,24,9/13/2022,0.19,129,90,0,STR-OPLI-20-000157
2882641,"No Cleaning Fee!  Quiet, urban Capitol Hill house",13240442,Adam,Capitol Hill,Stevens,47.62494,-122.30343,Entire home/apt,185,6,105,12/14/2024,0.82,2,354,9,STR-OPLI-19-000293
2923529,Fremont Sunrise View with Free Parking,14926558,Sarah & Katie,Queen Anne,North Queen Anne,47.64714,-122.35336,Entire home/apt,147,2,430,12/1/2024,3.33,1,265,25,STR-OPLI-19-001477
2931922,"2 Baths W/D,View walk UW (302)",3074414,Melissa,University District,University District,47.66308,-122.30442,Entire home/apt,140,30,46,10/11/2024,0.36,129,89,1,STR-OPLI-19-002641
2935486,2-bdrm Waterfront Downtown Seattle,14015217,Elsie,Downtown,Belltown,47.615265,-122.349747,Entire home/apt,294,1,570,11/29/2024,4.42,1,287,44,STR-OPLI-19-000863
2948548,Center UW Fast Internet Comfy 109,3074414,Melissa,University District,University District,47.66094,-122.31542,Entire home/apt,82,30,46,8/14/2024,0.36,129,179,2,STR-OPLI-20-002641
2950213,Entire artist's  apt in hip hood,15060417,Ginny,Ballard,Adams,47.66482,-122.38316,Entire home/apt,300,5,151,8/3/2024,1.18,1,268,5,STR-OPLI-20-000043
2970666,"Spacious, Modern, Location",1121532,Melissa,Capitol Hill,Broadway,47.62192,-122.32569,Entire home/apt,122,30,195,9/25/2024,1.52,10,0,2,STR-OPLI-19-001708
2976798,Cozy City Bedroom and Den,2066223,Patricia,Other neighborhoods,Wallingford,47.65491,-122.32722,Private room,75,2,330,12/9/2024,2.73,1,67,32,STR-OPLI-20-000938
2989758,Sunny Craftsman home in Fremont,1730412,Desdemona,Other neighborhoods,Fremont,47.66143,-122.35278,Entire home/apt,105,2,364,12/8/2024,2.83,1,73,33,STR-OPLI-19-001029
2995996,The Blue House on Thomas Corner in Madison Valley,2781551,Ronald,Central Area,Mann,47.62126,-122.29708,Entire home/apt,258,30,63,2/26/2022,0.49,4,0,0,STR-OPLI-19-001833
3022308,"Walk to UW, U Village,  Serene A",3074414,Melissa,University District,University District,47.6647,-122.30345,Entire home/apt,100,30,10,10/17/2024,0.08,129,270,2,
3022564,Contemporary Studio in Columbia City,12086787,Marcus,Rainier Valley,Columbia City,47.55995,-122.28322,Entire home/apt,,2,867,12/8/2024,6.76,2,338,74,STR-OPLI-19-003235
3061918,Cape Cod Cottage - Quiet & Convenient,15566972,Scott,West Seattle,North Admiral,47.57142,-122.38029,Private room,75,30,41,9/2/2019,0.32,1,267,0,
3114514,Capitol Hill Condo:),15825781,Alesi,Capitol Hill,Broadway,47.62386,-122.32382,Entire home/apt,84,183,0,,,1,292,0,
3121829,Fam friendly townhome w/ Peloton & no cleaning fee,4152568,Barrie,Ballard,Adams,47.67204,-122.38053,Entire home/apt,150,4,39,8/12/2024,0.31,1,23,1,STR-OPLI-19-000550
3158243,"Washer Dryer, U Village, Ravenna  (304)",3074414,Melissa,University District,University District,47.66351,-122.30233,Entire home/apt,126,2,77,7/19/2024,0.6,129,89,1,STR-OPLI-19-002641
3254956,"1 Bedroom, 800 SqFt Apt, U.District/Wallingford",6680836,Dimple,Other neighborhoods,Wallingford,47.65434,-122.32898,Entire home/apt,109,1,60,12/8/2024,0.47,2,365,8,STR-OPLI-23-000989
3269390,Detached Private Guest Cottage in Sought-After Neighborhood,12171359,Diane,Queen Anne,West Queen Anne,47.63268,-122.3671,Entire home/apt,140,3,569,12/1/2024,4.45,3,312,60,STR-OPLI-19-003085
3273014,Center UW Clean & bright 202,3074414,Melissa,University District,University District,47.66155,-122.315,Entire home/apt,124,30,23,9/7/2024,0.18,129,346,1,STR-OPLI-19-002641
3273240,"Romantic NY style loft in Pioneer Square, Seattle",13697241,Bonnie,Downtown,Pioneer Square,47.6002,-122.3338,Entire home/apt,196,2,400,12/17/2024,3.13,1,325,49,STR-OPLI-19-001453
3303376,Brick loft w comfy bed and heat/aircon,30559,Angielena,Other neighborhoods,Georgetown,47.55043,-122.31837,Private room,78,2,231,12/10/2024,1.81,11,363,28,Exempt
3303857,"Cool, Fast WIFI walk to UW (14)",3074414,Melissa,University District,University District,47.65707,-122.3166,Entire home/apt,90,30,31,9/8/2022,0.24,129,356,0,
3308979,Modern City Home+Views+Hot tub+Parking,16708587,Jill,Queen Anne,West Queen Anne,47.63089,-122.36778,Entire home/apt,542,1,148,12/8/2024,1.17,5,121,25,STR-OPLI-19-002872
3312406,Seattle Urban-Chic Studio Cottage,16727906,Tory,Other neighborhoods,Fremont,47.66074,-122.35705,Entire home/apt,139,2,346,11/15/2024,2.72,2,204,14,STR-OPLI-19-002982
3379116,An Enchanting Hidden Gem in the Heart of Seattle,14138534,Jill,Cascade,Eastlake,47.64627,-122.32271,Entire home/apt,314,2,228,12/2/2024,1.82,1,245,9,STR-OPLI-19-001515
3385421,Triple Venti View & Penthouse Style Lux,16255476,Ken,Downtown,Pike-Market,47.61088,-122.34389,Entire home/apt,695,30,37,10/11/2024,0.29,3,364,1,
3405896,Styled West Seattle Studio Near Nature Trails,10219841,Conni & Stew,Delridge,High Point,47.55138,-122.37518,Entire home/apt,121,6,87,9/7/2024,1.21,1,140,18,STR-OPLI-20-000447
3441450,Serene Escape - Pike Place Market,16587333,Rob And Jessica,Downtown,Central Business District,47.6076,-122.33938,Entire home/apt,162,7,98,12/4/2024,0.77,2,148,16,STR-OPLI-19-000850
3441487,1 Bedroom Suite near Downtown Seattle & Swedish,17342935,David,Downtown,Yesler Terrace,47.60487,-122.32054,Entire home/apt,100,30,9,9/16/2023,0.08,3,309,0,
3505739,Water view! Seattle - Alki Beach View Bungalow,1801138,Shauna,West Seattle,Alki,47.57776,-122.40721,Entire home/apt,,1,321,8/17/2024,2.53,3,0,29,STR-OPLI-19-003172
3505829,"Craftsman w/Off-Street Parking, EV Charger, Dog OK",6668610,Don,Other neighborhoods,Wallingford,47.658749,-122.328133,Entire home/apt,,4,19,6/30/2024,0.15,1,0,1,STR-OPLI-19-002175
3510818,Charming Pre-War Ballard Cottage,5635244,Shannon,Ballard,Whittier Heights,47.67915,-122.37173,Entire home/apt,225,5,115,7/1/2024,0.91,2,117,1,STR-OPLI-19-001088
3543247,"Private Sauna, cold plunge, Hot Tub and E-bikes",17834927,Jeffrey,Other neighborhoods,Greenwood,47.69589,-122.35908,Entire home/apt,271,1,873,12/15/2024,7.06,2,179,82,STR-OPLI-19-000037
3559811,"Center UW, Comfy, Quiet &View (303)",3074414,Melissa,University District,University District,47.66246,-122.31471,Entire home/apt,93,30,45,8/16/2024,0.36,129,365,2,STR-OPLI-19-002641
3652078,Seattle Houseboat Stay on the Water,525710,Libby,Queen Anne,North Queen Anne,47.65233,-122.36351,Entire home/apt,,180,3,9/3/2021,0.03,2,283,0,
3673011,Cozy & Private Room in the Heart of Columbia City,1859394,Andrew,Rainier Valley,Columbia City,47.55822,-122.28444,Private room,69,30,85,8/4/2019,0.67,1,139,0,
3678718,Cozy 1 Bdrm Basement Apartment in Heart of Ballard,5776729,Ballard Odd Fellows,Ballard,Adams,47.66911,-122.37957,Entire home/apt,98,2,401,10/28/2024,3.18,1,123,22,STR-OPLI-19-002988
3679617,"Center UW, Comfy, Clean &View (204)",3074414,Melissa,University District,University District,47.66314,-122.31304,Entire home/apt,105,30,26,9/9/2024,0.21,129,67,2,
3689461,The Port- a peaceful penthouse level pied-à-terre,3837152,Jeannine,Downtown,First Hill,47.61216,-122.32984,Entire home/apt,215,3,37,10/20/2024,0.61,1,170,1,STR-OPLI-19-002497
3706719,Center UW Comfy  Clean Quiet Remodeled Kitchen 306,3074414,Melissa,University District,University District,47.66157,-122.31288,Entire home/apt,90,30,31,9/30/2023,0.25,129,90,0,STR-OPLI-19-002641
3739681,Spacious 2 brd close to everything,832888,Matt And Jess,Other neighborhoods,Wallingford,47.66159,-122.33325,Entire home/apt,135,30,82,10/8/2024,0.65,1,267,1,str-opli-19-003512
3766055,Beautiful Ravenna Hardwoods UW,19292422,Claire,Other neighborhoods,Ravenna,47.6813,-122.31159,Private room,55,30,91,9/11/2024,0.72,1,269,2,STR-OPLI-19-001254
3770248,"Center UW, 98 Walk Score Convenient Comfy  (212)",3074414,Melissa,University District,University District,47.66131,-122.31499,Entire home/apt,109,30,27,8/24/2024,0.21,129,90,1,STR-OPLI-19-002641
3772674,Cozy Ballard Apartment,18232665,Kim,Ballard,Adams,47.67345,-122.39416,Entire home/apt,98,3,399,12/8/2024,3.17,1,83,34,STR-OPLI-19-001597
3818746,"Alki Beach View Home, Two Blocks Above the Beach",33360,Laura,West Seattle,North Admiral,47.58366,-122.39911,Entire home/apt,290,3,130,12/7/2024,1.07,6,355,9,STR-OPLI-19-001327
3835995,Ballard Craftsman Charmer,19756727,Jamie,Ballard,West Woodland,47.67209,-122.36332,Entire home/apt,120,30,371,7/31/2024,2.94,1,364,1,STR-OPLI-19-000185
3861673,Beautiful Guest Suite for 2 in Ballard,19928221,Debbie,Ballard,Whittier Heights,47.68551,-122.37523,Entire home/apt,79,1,1486,12/16/2024,11.82,1,231,140,STR-OPLI-20-000712
3908378,Cozy Suite in Ballard Craftsman,1611939,Andrew,Ballard,Whittier Heights,47.67616,-122.36682,Entire home/apt,94,2,637,12/9/2024,5.06,1,80,51,STR-OPLI-19-002749
3921664,Arboretum 1-BR w/ Parking - No Cleaning Fee,20314969,Ariel,Central Area,Harrison/Denny-Blaine,47.62415,-122.29188,Entire home/apt,128,1,245,12/6/2024,2.24,1,116,48,STR-OPLI-23-000628
3959460,upper level apt in duplex with view,7307064,Beth,Other neighborhoods,Phinney Ridge,47.68012,-122.35336,Entire home/apt,154,30,147,3/24/2022,1.17,1,90,0,STR-OPLI-20-000071
3992155,Downtown Seattle Studio - Belltown,8616799,Jana,Downtown,Belltown,47.6184,-122.34545,Entire home/apt,70,30,222,11/24/2024,1.79,1,88,4,STR-OPLI-19-003197
4000591,The Haven - A Stylish Townhome on Queen Anne,18700451,Jun,Queen Anne,East Queen Anne,47.63846,-122.35247,Entire home/apt,695,2,47,11/23/2024,1.75,1,213,12,STR-OPLI-22-001609
4025954,Greenlake Getaway,20873639,James,Other neighborhoods,Green Lake,47.67798,-122.33059,Entire home/apt,90,30,107,1/19/2020,0.85,1,356,0,STR-OPLI-20-000092
4026757,GREENLAKE SUITES - center of seattle,10061445,Roland,Other neighborhoods,Wallingford,47.66667938232422,-122.3392029,Entire home/apt,159,1,507,12/15/2024,4.05,2,322,15,STR-OPLI-19-001891
4046863,GREENLAKE BUNGALOW - center of seattle,10061445,Roland,Other neighborhoods,Wallingford,47.66626739501953,-122.3390274,Entire home/apt,156,1,453,12/15/2024,3.62,2,329,24,STR-OPLI-19-001891
4053972,Cheery and Sweet Madrona Apartment,2325108,Josh And Nicole,Central Area,Madrona,47.6164,-122.28406,Entire home/apt,120,21,215,11/12/2024,1.72,1,208,10,STR-OPLI-19-002529
4069543,West Seattle - Private Family Suite,6584748,Sean And Karla,West Seattle,Fauntleroy,47.53106,-122.39281,Private room,,1,324,9/29/2024,2.59,2,0,43,STR-OPLI-19-001102
4100009,Spacious 1BR in upper Fremont,14012754,Lara,Other neighborhoods,Fremont,47.66135,-122.35633,Entire home/apt,110,2,259,10/20/2024,2.07,4,157,12,STR-OPLI-19-000778
4113197,"Greenwood Condo; King bed, Spa & Gym",6533205,Lauren,Other neighborhoods,Bitter Lake,47.72293,-122.35426,Entire home/apt,162,30,11,11/22/2024,0.09,1,266,4,
4129218,"Stylish Studio, Lives like 1 BR w/ Full Kitchen",19294641,Derek,Capitol Hill,Broadway,47.62347412109375,-122.318985,Entire home/apt,123,1,446,11/26/2024,4.06,1,159,41,STR-OPLI-19-003013
4135710,Floating Home~Lake Union~Gas Works Park,3979528,Amelia & Suzi,Other neighborhoods,Wallingford,47.6479,-122.33201,Entire home/apt,,30,6,1/8/2019,0.06,1,12,0,
4137114,P2 Cosmo living - Convention Center on Pike St,9058822,Andre And Joel,Downtown,Central Business District,47.61327,-122.3306,Entire home/apt,199,7,292,10/24/2024,2.35,3,364,9,STR-OPLI-19-000810
4165554,UW Elegant & Clean  (48),3074414,Melissa,University District,University District,47.65836,-122.31606,Entire home/apt,105,30,25,5/31/2024,0.22,129,365,2,STR-OPLI-19-000157
4170863,Mother in Law Apartment- Queen Bed,19193158,Faith,Central Area,Leschi,47.60381,-122.29562,Entire home/apt,112,3,210,11/29/2024,1.68,1,326,13,STR-OPLI-21-000003
4204939,"Charming Main Level home, close to everything",21816248,Ramnika,Other neighborhoods,Ravenna,47.68009,-122.30059,Entire home/apt,175,2,90,11/30/2024,2.47,1,69,22,STR-OPLI-21-001366
4211081,Cozy Capitol Hill Home,1379358,Peter,Capitol Hill,Broadway,47.6226,-122.31708,Entire home/apt,303,2,319,12/8/2024,2.58,1,0,16,STR-OPLI-19-002541
4250367,Luxury in Queen Anne very walkable!,919364,Jeff,Queen Anne,Lower Queen Anne,47.62733,-122.35067,Entire home/apt,800,3,32,5/26/2024,0.26,1,365,1,STR-OPLI-20-000096
4263136,minimal and artful room in Seattle,2350534,Marta,Capitol Hill,Broadway,47.62664,-122.32823,Entire home/apt,480,32,20,3/7/2015,0.16,1,88,0,
4270642,Remodeled wood Floor walk to UW 101,3074414,Melissa,University District,University District,47.66305,-122.31444,Entire home/apt,76,30,59,11/12/2022,0.48,129,365,0,
4279578,Bright GreenLake studio + free off-street parking,22218808,Donna,Other neighborhoods,Green Lake,47.68239,-122.32743,Entire home/apt,102,1,524,12/17/2024,4.24,1,21,65,STR-OPLI-20-000264
4286182,"Bright Basement Apartment w/ Private Patio, Grill",19039209,Ted,Central Area,Mann,47.61329,-122.30005,Entire home/apt,119,2,284,12/7/2024,3.16,1,74,32,STR-OPLI-19-002345
4287974,Cozy Seattle Home for 2-6 guests,20219463,Dan,Other neighborhoods,Windermere,47.67141,-122.27607,Entire home/apt,147,30,114,10/15/2019,0.93,1,89,0,
4324917,Mini apartment. Private floor Private entrance,1628476,Ralph,Queen Anne,Lower Queen Anne,47.63166,-122.36083,Entire home/apt,89,2,349,12/22/2024,2.91,1,97,42,STR-OPLI-19-001631
4340838,Great Greenlake studio apartment,11600938,Brian And Kylie,Other neighborhoods,Wallingford,47.66831,-122.32594,Entire home/apt,99,1,453,12/8/2024,3.73,1,310,58,STR-OPLI-19-002474
4364624,Private Guest House with Outdoor Patio,22737225,David,Central Area,Minor,47.60847,-122.30688,Entire home/apt,112,2,540,12/10/2024,5.15,1,303,71,STR-OPLI-19-001540
4387557,Lovely condo overlooking the Fremont Bridge,22778664,Michael,Queen Anne,North Queen Anne,47.64511,-122.3518,Entire home/apt,105,1,185,12/17/2024,7.14,1,81,87,STR-OPLI-22-001621
4400811,Cozy Charming Old Home Near City Center,4199445,Liam,Rainier Valley,Mount Baker,47.57129,-122.29086,Entire home/apt,149,4,138,10/14/2024,1.14,2,6,15,STR-OPLI-19-001423
